timestamp	user_id	item_id	session_id
1438578972	224	443407	293
1438578996	224	168697	293
1438579169	224	443407	293
1438579213	224	168697	293
1438579546	224	336432	293
1438579655	224	168697	293
1438579880	224	443407	293
1438579891	224	168697	293
1435627316	227	462659	296
1435627335	227	462659	296
1440442530	230	395845	299
1440442570	230	234255	299
1440985742	248	15948	318
1440985975	248	15948	318
1436927167	254	290742	326
1436927216	254	4564	326
1440661699	255	83574	327
1440661747	255	83574	327
1439607150	258	358513	330
1439607441	258	161650	330
1439607504	258	449865	330
1435936257	266	449033	338
1435936332	266	340315	338
1435936430	266	212515	338
1435936509	266	39929	338
1433137966	268	91755	340
1433137997	268	335975	340
1438298911	270	286735	345
1438299388	270	286735	345
1438466422	270	286735	348
1438466675	270	286735	348
1431477603	272	203917	354
1431477672	272	203917	354
1440733090	287	311069	370
1440733160	287	65273	370
1437951832	296	49257	380
1437952131	296	429775	380
1434996232	299	416219	385
1434996267	299	149253	385
1436000122	306	432992	393
1436000142	306	454422	393
1436000155	306	118551	393
1436000174	306	314073	393
1436000185	306	118551	393
1436000267	306	432478	393
1436000280	306	303828	393
1435982303	307	13916	394
1435982335	307	13916	394
1438192727	317	341578	404
1438192745	317	399221	404
1438192759	317	399221	404
1438192792	317	341578	404
1435607263	318	184990	405
1435607456	318	354233	405
1435607605	318	280029	405
1435607690	318	133814	405
1435607986	318	174894	405
1435608088	318	238447	405
1435608225	318	214189	405
1433697191	319	386470	406
1433697201	319	140327	406
1438721165	329	389566	417
1438721202	329	310756	417
1432481490	333	254882	422
1432481543	333	254882	422
1432671813	341	112445	432
1432672445	341	208932	432
1439956468	344	271393	438
1439956777	344	271393	438
1439957056	344	271393	438
1439957090	344	4303	438
1439957284	344	59211	438
1439959234	344	4303	439
1439959526	344	4303	439
1440365970	350	238822	445
1440366056	350	407125	445
1442214663	351	98547	446
1442214790	351	184465	446
1442214834	351	143416	446
1442214920	351	184465	446
1442215105	351	433060	446
1442215128	351	216146	446
1442215149	351	365673	446
1442215231	351	169260	446
1442215372	351	1543	446
1442215515	351	170751	446
1442215544	351	42444	446
1442215689	351	98547	446
1442215699	351	372248	446
1442215729	351	365673	446
1442215823	351	359368	446
1442215913	351	395361	446
1442215976	351	412190	446
1437166805	353	86324	448
1437166878	353	376793	448
1437166902	353	381636	448
1437505382	357	395497	452
1437505434	357	417666	452
1437505446	357	199646	452
1432508544	358	198996	453
1432508648	358	159380	453
1432508664	358	167127	453
1432508669	358	270291	453
1432508700	358	329624	453
1432508709	358	270291	453
1437414851	363	290999	460
1437415428	363	290999	460
1436381993	370	106801	467
1436382141	370	216225	467
1441342086	374	158112	471
1441342341	374	167337	471
1439737208	379	356455	476
1439737322	379	320130	476
1433446916	381	465276	478
1433446982	381	304537	478
1430754339	383	219718	480
1430754446	383	117889	480
1430754486	383	351798	480
1430754529	383	130121	480
1430754560	383	450404	480
1430754665	383	227688	480
1430754755	383	246589	480
1430754804	383	146364	480
1441563408	391	215051	488
1441564363	391	215051	488
1441564783	391	241555	488
1441564837	391	241555	488
1441388461	410	28136	509
1441388556	410	2110	509
1441388682	410	103236	509
1435169438	411	93001	510
1435169666	411	305031	510
1435169743	411	36504	510
1435169792	411	77930	510
1435169818	411	384758	510
1437370244	413	324963	513
1437370880	413	449246	513
1437370887	413	133521	513
1431663001	416	232172	516
1431663100	416	232172	516
1431663564	416	232172	516
1438138666	419	19278	519
1438138939	419	19278	519
1438141899	419	46391	520
1438142629	419	426926	520
1435034474	420	178480	522
1435035686	420	178480	522
1435035745	420	395273	522
1435035824	420	395273	522
1441648809	429	336069	533
1441648855	429	336069	533
1435546061	432	448601	536
1435546090	432	448601	536
1434519523	436	200242	540
1434519650	436	86596	540
1434558300	444	392715	548
1434559170	444	392715	548
1434559879	444	392715	548
1438548876	449	129611	553
1438549005	449	338208	553
1435809719	451	427923	555
1435809937	451	101876	555
1441731068	461	462105	572
1441731069	461	462105	572
1439177141	464	259884	575
1439177193	464	48072	575
1439944275	475	368488	588
1439944330	475	384302	588
1437576294	479	309778	592
1437576390	479	309778	592
1441152253	484	129046	602
1441152310	484	14606	602
1440299536	485	248455	605
1440299653	485	208922	605
1440299907	485	305997	605
1440300424	485	449451	605
1440300574	485	148103	605
1433486375	488	233072	608
1433486450	488	50226	608
1432571405	512	234857	641
1432571705	512	320130	641
1432572053	512	334520	641
1438063783	515	358819	649
1438063914	515	358819	649
1436632965	519	464767	653
1436632979	519	464767	653
1433706102	522	199052	656
1433706143	522	430550	656
1433706166	522	199052	656
1437621021	524	445351	658
1437621042	524	445351	658
1432843038	531	445351	665
1432843772	531	150100	665
1434432961	539	94371	674
1434433073	539	94371	674
1434433315	539	94371	674
1436239756	549	4537	686
1436239831	549	16370	686
1436239855	549	170500	686
1436239962	549	369998	686
1436240090	549	266439	686
1436240119	549	301563	686
1436240168	549	179290	686
1436240308	549	128218	686
1436240779	549	322503	686
1436241512	549	199647	686
1436242794	549	39717	686
1436242942	549	61442	686
1436243818	549	390881	686
1436244090	549	131882	686
1436244162	549	420528	686
1436244257	549	155550	686
1440447939	556	273762	694
1440447995	556	273762	694
1435876034	568	461119	706
1435876401	568	461119	706
1431999674	570	465470	708
1431999905	570	465470	708
1432000120	570	254324	708
1431868280	576	225279	714
1431868477	576	193182	714
1431868504	576	193182	714
1431868656	576	61527	714
1435865905	577	398634	716
1435865999	577	398634	716
1435866487	577	398634	716
1435866558	577	457464	716
1435866690	577	457464	716
1435866697	577	398634	716
1435866774	577	457464	716
1435866790	577	457464	716
1438485153	580	216749	720
1438485369	580	216749	720
1433690433	586	107219	728
1433690580	586	107219	728
1441897610	589	340375	732
1441897660	589	120411	732
1441897685	589	340375	732
1433217138	596	70026	739
1433217753	596	70026	739
1433393083	604	87869	748
1433393125	604	124896	748
1433393191	604	87869	748
1433393217	604	167395	748
1433393234	604	87869	748
1433393267	604	87869	748
1433393304	604	87869	748
1433393439	604	87869	748
1433393470	604	87869	748
1433393490	604	366667	748
1433393582	604	87869	748
1433393593	604	87869	748
1437948591	605	165198	751
1437948725	605	165198	751
1440341168	609	201434	755
1440341222	609	201434	755
1439840722	611	334591	757
1439840750	611	69057	757
1432304284	615	335331	761
1432304639	615	335331	761
1437927936	617	232565	763
1437928189	617	232565	763
1435033465	621	345211	767
1435033587	621	257113	767
1440098972	627	361587	774
1440099003	627	414182	774
1440099161	627	361587	774
1440099905	627	414182	774
1440100359	627	210786	774
1440100416	627	149319	774
1440100457	627	230187	774
1440100487	627	47236	774
1440100726	627	283067	774
1440101094	627	304332	774
1440101891	627	304332	774
1440102033	627	414182	774
1440104172	627	269083	774
1440112739	627	414182	775
1440112835	627	33139	775
1438194379	634	367647	783
1438195122	634	277627	783
1438195143	634	367647	783
1439914854	636	295234	785
1439914897	636	101731	785
1439914947	636	199648	785
1436390969	645	37029	795
1436391505	645	37029	795
1436391680	645	326418	795
1436391722	645	463617	795
1436391730	645	100282	795
1436391890	645	438484	795
1436391922	645	377419	795
1436391934	645	235946	795
1436391944	645	29029	795
1436065191	648	440402	798
1436065437	648	29879	798
1436065458	648	192251	798
1436065477	648	391472	798
1436065563	648	101722	798
1436065643	648	453286	798
1436065699	648	321984	798
1436065753	648	343848	798
1436065825	648	157121	798
1436065855	648	313404	798
1436065918	648	453286	798
1436065958	648	101722	798
1436066000	648	391472	798
1436066051	648	207125	798
1441221539	671	369194	824
1441221582	671	228644	824
1441221651	671	369194	824
1441221780	671	243490	824
1440507530	675	311694	830
1440507656	675	92302	830
1440507692	675	311694	830
1434129973	682	405761	837
1434130619	682	405761	837
1434137319	682	405761	838
1434137368	682	261275	838
1431887388	683	193895	841
1431887438	683	293038	841
1431887471	683	193895	841
1431887486	683	379390	841
1431887542	683	193895	841
1431989997	696	442330	855
1431990033	696	66548	855
1431990095	696	272770	855
1431990111	696	450135	855
1431567138	699	30326	858
1431567139	699	436884	858
1431748087	699	436884	859
1431748108	699	30326	859
1437938476	706	71823	868
1437938504	706	71823	868
1438966790	710	325641	872
1438966915	710	315434	872
1438967038	710	65892	872
1438967113	710	315916	872
1438967197	710	456235	872
1437198684	724	214610	890
1437198704	724	214610	890
1437532166	724	214610	891
1437532200	724	199648	891
1437532357	724	214610	891
1437532367	724	199648	891
1437532391	724	214610	891
1437532421	724	199648	891
1437532946	724	199648	891
1437539039	724	199648	892
1437539118	724	257410	892
1437539943	724	199648	892
1435330427	728	91755	897
1435330595	728	91755	897
1437373261	730	212105	899
1437373494	730	212105	899
1435879155	743	132168	912
1435879170	743	92569	912
1436463899	749	355594	918
1436464027	749	286835	918
1441046533	751	377981	920
1441046572	751	377981	920
1434350343	753	387377	922
1434350414	753	175574	922
1434754126	763	378223	937
1434754908	763	75994	937
1433201533	765	287017	940
1433202044	765	287017	940
1433202186	765	287017	940
1437397974	769	264488	944
1437397997	769	409655	944
1437398046	769	264488	944
1438268179	772	414428	948
1438268264	772	414428	948
1439302686	772	108083	952
1439302912	772	354541	952
1439302978	772	207197	952
1439303139	772	24651	952
1439303266	772	260098	952
1439303334	772	116813	952
1439303558	772	207197	952
1439312394	772	207197	953
1439312405	772	116813	953
1439312577	772	108083	953
1439570810	772	108083	957
1439570960	772	108083	957
1432100560	774	391289	959
1432100590	774	391289	959
1439252390	795	131036	985
1439252692	795	154681	985
1439256754	795	180905	986
1439256967	795	180905	986
1439257639	795	235009	986
1439257962	795	180905	986
1439258234	795	155485	986
1438548592	808	139401	1005
1438548617	808	311664	1005
1435296520	814	387377	1011
1435296556	814	175574	1011
1442440485	824	428827	1021
1442440564	824	428827	1021
1442440758	824	428827	1021
1432514123	826	288195	1023
1432514711	826	288195	1023
1433200071	845	351530	1043
1433200275	845	351530	1043
1431979450	848	256695	1047
1431979501	848	46924	1047
1431979509	848	256695	1047
1432748453	853	442384	1052
1432748489	853	442384	1052
1433378164	859	257040	1060
1433379722	859	257575	1060
1433380464	859	192409	1060
1433381506	859	232610	1060
1434688482	860	119743	1061
1434688774	860	119743	1061
1434688865	860	119743	1061
1432599614	866	303833	1067
1432599723	866	28144	1067
1432599807	866	303833	1067
1436299311	877	83126	1078
1436299356	877	330713	1078
1436299376	877	6908	1078
1436299383	877	280939	1078
1437413471	877	83126	1081
1437413497	877	83126	1081
1437715674	878	420960	1086
1437715705	878	283916	1086
1437715800	878	268883	1086
1437715951	878	283916	1086
1437716320	878	268883	1086
1437716521	878	101288	1086
1437716564	878	2270	1086
1437716642	878	320566	1086
1437716760	878	268883	1086
1437716786	878	2270	1086
1437716798	878	110374	1086
1437172683	889	361734	1097
1437172703	889	223820	1097
1437172974	889	179725	1097
1438959271	894	116359	1102
1438959284	894	116359	1102
1438959364	894	43241	1102
1438959381	894	116359	1102
1438959447	894	116359	1102
1435194156	903	250015	1114
1435194325	903	401285	1114
1437819556	910	461520	1121
1437819690	910	92814	1121
1430930787	916	124941	1130
1430930799	916	101288	1130
1433383622	917	396254	1131
1433383659	917	412416	1131
1437281090	921	175245	1136
1437281174	921	22436	1136
1437281246	921	175245	1136
1437281265	921	299038	1136
1437281312	921	175245	1136
1437281505	921	245510	1136
1432070225	922	110405	1137
1432070249	922	110405	1137
1432918469	925	328025	1146
1432918489	925	88037	1146
1432919581	925	328025	1146
1438795964	926	278094	1148
1438795973	926	374400	1148
1433429075	940	447360	1163
1433429115	940	303341	1163
1439026534	944	213747	1169
1439026584	944	377972	1169
1433001148	962	432992	1188
1433001527	962	234808	1188
1436901646	964	430113	1190
1436901935	964	430113	1190
1436902481	964	430113	1190
1436903588	964	430113	1190
1436903657	964	430113	1190
1436903709	964	430113	1190
1441244964	970	144131	1197
1441244975	970	144131	1197
1441244982	970	259384	1197
1441244987	970	144131	1197
1437968572	972	188171	1199
1437968771	972	188171	1199
1431371067	982	29196	1210
1431371117	982	46232	1210
1432095051	983	429571	1211
1432095088	983	98063	1211
1432095200	983	429571	1211
1432095214	983	394678	1211
1432095238	983	181242	1211
1432095255	983	230785	1211
1432095292	983	459664	1211
1431492796	989	339531	1217
1431492839	989	331209	1217
1431492864	989	54376	1217
1438029254	993	51467	1222
1438029299	993	435796	1222
1437189879	1005	123175	1235
1437189967	1005	123175	1235
1438358642	1005	232390	1236
1438358658	1005	123175	1236
1439473736	1005	66752	1238
1439473930	1005	205553	1238
1440481008	1012	254101	1245
1440481053	1012	73162	1245
1440481092	1012	71334	1245
1441863741	1014	389732	1247
1441863769	1014	316010	1247
1441864236	1014	178797	1247
1441864237	1014	311775	1247
1441864367	1014	456297	1247
1441864537	1014	389732	1247
1441925463	1014	4613	1249
1441925694	1014	170298	1249
1441925782	1014	228372	1249
1441925792	1014	53078	1249
1441925888	1014	342614	1249
1441925910	1014	38311	1249
1441946662	1014	333219	1250
1441947181	1014	117431	1250
1441947259	1014	178797	1250
1442252262	1014	178797	1251
1442252262	1014	87077	1251
1442252279	1014	311775	1251
1442252311	1014	60190	1251
1442252312	1014	299804	1251
1442252834	1014	389732	1251
1442257111	1014	127328	1252
1442257140	1014	206528	1252
1442429093	1026	21470	1265
1442429151	1026	21470	1265
1436922797	1028	433165	1267
1436922811	1028	181102	1267
1436923572	1028	181102	1267
1437008955	1028	181102	1269
1437009372	1028	172914	1269
1437009391	1028	181102	1269
1437009397	1028	172914	1269
1437009838	1028	172914	1269
1435333314	1032	195971	1274
1435333329	1032	243949	1274
1434394683	1034	195854	1279
1434394750	1034	195854	1279
1434422804	1036	232533	1282
1434422824	1036	338307	1282
1434422924	1036	338307	1282
1434422932	1036	338307	1282
1432760236	1066	242631	1314
1432760339	1066	242631	1314
1442168431	1072	146254	1320
1442169937	1072	361431	1320
1437275236	1073	248262	1321
1437275294	1073	248262	1321
1434648243	1074	22483	1322
1434648272	1074	65273	1322
1437845451	1077	46394	1325
1437845491	1077	157552	1325
1437845753	1077	124134	1325
1437845761	1077	376445	1325
1437845807	1077	182879	1325
1437845829	1077	205891	1325
1434913433	1079	238226	1328
1434913507	1079	360017	1328
1441432583	1081	341548	1330
1441432989	1081	99895	1330
1435084442	1091	346703	1344
1435085035	1091	346703	1344
1433365370	1092	347244	1345
1433365405	1092	446409	1345
1431643515	1098	291964	1352
1431643566	1098	280039	1352
1433442055	1105	159822	1361
1433442108	1105	30393	1361
1434567596	1115	279457	1376
1434567676	1115	390591	1376
1434567718	1115	317417	1376
1434567735	1115	390591	1376
1434567759	1115	252340	1376
1434599710	1115	134576	1378
1434599770	1115	12827	1378
1434599937	1115	390591	1378
1434814753	1117	290555	1380
1434814840	1117	290555	1380
1441064079	1122	312632	1385
1441065708	1122	312632	1385
1438710246	1124	222132	1387
1438710319	1124	92267	1387
1436077973	1125	262522	1388
1436078250	1125	262522	1388
1436727809	1130	115323	1393
1436727862	1130	115323	1393
1436728667	1130	427018	1393
1437855045	1136	211422	1403
1437856617	1136	211422	1403
1437965874	1136	412280	1404
1437966316	1136	265340	1404
1437966422	1136	313748	1404
1438485520	1136	98051	1406
1438486343	1136	432152	1406
1431886476	1138	168095	1410
1431886564	1138	291964	1410
1431886672	1138	11710	1410
1431886860	1138	11710	1410
1441036552	1142	299552	1414
1441036628	1142	61512	1414
1440828280	1144	331687	1418
1440828309	1144	26508	1418
1436656018	1145	266942	1419
1436656187	1145	313481	1419
1436657315	1145	266942	1419
1432739534	1149	426684	1425
1432740451	1149	436004	1425
1434457787	1153	134265	1429
1434457880	1153	436360	1429
1435099631	1162	70317	1438
1435099652	1162	443875	1438
1435099685	1162	443875	1438
1435099719	1162	70317	1438
1435099775	1162	433543	1438
1441767650	1165	65273	1442
1441767688	1165	65273	1442
1441767720	1165	269620	1442
1434156464	1172	67547	1451
1434156484	1172	67547	1451
1435943007	1180	441852	1461
1435943131	1180	116624	1461
1435943266	1180	78729	1461
1435943335	1180	351481	1461
1435943413	1180	268081	1461
1441950382	1185	287664	1466
1441950626	1185	287664	1466
1441951146	1185	287664	1466
1442288003	1185	268101	1467
1442288181	1185	268101	1467
1442288202	1185	151385	1467
1442288244	1185	447661	1467
1437972587	1194	9970	1478
1437972778	1194	350479	1478
1437973102	1194	168526	1478
1437477115	1203	30024	1488
1437477917	1203	30024	1488
1437478194	1203	30024	1488
1437478386	1203	30024	1488
1437479241	1203	413990	1488
1438028616	1207	91776	1492
1438028663	1207	91776	1492
1434109234	1211	57841	1496
1434109312	1211	44888	1496
1434109781	1211	171456	1496
1434109904	1211	419635	1496
1432958396	1212	71233	1497
1432958417	1212	338660	1497
1432958434	1212	48141	1497
1432958437	1212	48141	1497
1432958754	1212	71233	1497
1435797244	1218	222292	1503
1435797255	1218	75392	1503
1433871360	1220	193345	1505
1433871397	1220	257990	1505
1432013891	1221	331633	1506
1432013945	1221	331633	1506
1436345759	1223	240778	1510
1436345974	1223	240778	1510
1433533469	1226	223465	1513
1433533474	1226	42267	1513
1431144153	1230	407485	1518
1431145564	1230	407485	1518
1431145587	1230	407485	1518
1431145589	1230	407485	1518
1431145598	1230	407485	1518
1431145641	1230	133814	1518
1431146331	1230	123636	1518
1431146448	1230	303064	1518
1431146574	1230	354233	1518
1438025969	1231	257655	1519
1438025983	1231	123329	1519
1438970177	1238	76426	1527
1438970280	1238	76426	1527
1438042701	1243	10173	1532
1438042769	1243	238766	1532
1438042839	1243	9759	1532
1441737163	1244	311041	1534
1441737188	1244	204523	1534
1437884808	1245	147005	1535
1437884878	1245	361956	1535
1439845078	1247	153961	1538
1439845227	1247	153961	1538
1439845490	1247	408506	1538
1439958498	1247	319900	1539
1439958681	1247	313892	1539
1439958815	1247	153961	1539
1439959143	1247	113618	1539
1439959193	1247	422659	1539
1439959250	1247	408506	1539
1441728549	1251	56441	1543
1441729329	1251	56441	1543
1433593710	1256	394792	1548
1433594429	1256	394792	1548
1440620796	1262	179856	1555
1440621162	1262	332183	1555
1440621315	1262	27724	1555
1440621401	1262	334316	1555
1440621459	1262	84337	1555
1440621553	1262	309457	1555
1440621666	1262	302755	1555
1440621732	1262	209577	1555
1440621783	1262	235823	1555
1440621863	1262	29580	1555
1431394820	1263	34915	1556
1431394860	1263	323735	1556
1435460292	1285	210472	1578
1435460373	1285	210472	1578
1435460387	1285	210472	1578
1434166885	1290	304537	1586
1434167324	1290	304537	1586
1436743866	1315	107184	1612
1436743921	1315	118551	1612
1441477941	1317	339729	1614
1441478709	1317	339729	1614
1440689272	1318	310746	1621
1440689307	1318	157555	1621
1433218543	1322	96924	1625
1433218583	1322	14387	1625
1433896348	1325	355670	1628
1433896418	1325	369197	1628
1437893872	1330	268086	1633
1437893934	1330	86936	1633
1437893990	1330	329158	1633
1438919513	1331	6156	1634
1438919799	1331	67405	1634
1437971845	1341	72028	1647
1437972162	1341	323403	1647
1439875420	1344	199874	1650
1439875796	1344	6831	1650
1439882195	1344	6831	1651
1439882269	1344	199874	1651
1440136344	1344	199874	1652
1440136570	1344	367899	1652
1440137004	1344	367899	1652
1440137496	1344	199874	1652
1440406741	1344	199874	1653
1440406857	1344	296421	1653
1440407029	1344	63862	1653
1437836745	1346	443709	1655
1437836873	1346	138459	1655
1437836926	1346	443709	1655
1437836935	1346	179932	1655
1437836990	1346	443709	1655
1437876990	1346	443709	1656
1437877459	1346	138459	1656
1437877610	1346	373659	1656
1437877817	1346	373659	1656
1437923980	1346	234207	1657
1437924074	1346	42109	1657
1437924210	1346	171153	1657
1437924593	1346	426320	1657
1438475318	1346	443709	1658
1438475768	1346	443709	1658
1438475980	1346	443709	1658
1438475997	1346	443709	1658
1431351235	1349	236381	1662
1431351255	1349	217834	1662
1441629626	1355	431302	1668
1441629714	1355	431302	1668
1441630174	1355	130094	1668
1441630420	1355	431302	1668
1434044105	1357	39048	1672
1434044765	1357	39048	1672
1440441773	1365	69868	1681
1440441927	1365	69868	1681
1433115096	1377	247012	1697
1433115204	1377	247012	1697
1430700018	1381	194270	1702
1430700161	1381	194270	1702
1430700175	1381	194270	1702
1434330550	1394	149578	1715
1434330710	1394	89415	1715
1434330828	1394	89415	1715
1434330910	1394	463751	1715
1434330971	1394	413420	1715
1434331155	1394	19873	1715
1435704864	1396	133398	1717
1435705070	1396	423987	1717
1435705462	1396	133398	1717
1435705644	1396	287090	1717
1435074339	1398	63142	1721
1435074474	1398	63142	1721
1432871652	1406	324573	1730
1432871664	1406	297084	1730
1432871890	1406	324573	1730
1435300352	1415	124919	1739
1435300425	1415	160115	1739
1435300429	1415	124919	1739
1437862109	1418	367102	1742
1437862121	1418	271612	1742
1437862832	1418	299677	1742
1433944033	1430	360487	1756
1433944157	1430	354555	1756
1433944268	1430	140861	1756
1436016820	1430	360487	1757
1436017234	1430	360487	1757
1435589746	1432	143416	1761
1435589852	1432	143416	1761
1435589923	1432	365673	1761
1437611492	1432	365673	1762
1437611793	1432	365673	1762
1432266972	1452	449827	1786
1432267000	1452	449827	1786
1432267017	1452	309919	1786
1432267150	1452	449827	1786
1432267170	1452	202067	1786
1434499452	1466	141146	1802
1434499502	1466	112550	1802
1435269231	1485	337480	1826
1435269343	1485	337480	1826
1435269658	1485	438264	1826
1435269693	1485	337480	1826
1435270931	1485	438264	1826
1432215401	1489	89262	1830
1432215542	1489	76290	1830
1434943719	1519	123109	1862
1434943788	1519	417301	1862
1437330501	1520	73811	1863
1437330556	1520	73811	1863
1440905152	1527	76060	1870
1440905154	1527	466301	1870
1441317687	1532	303715	1876
1441317987	1532	303715	1876
1441321782	1543	391598	1887
1441321802	1543	442384	1887
1437759375	1545	144882	1890
1437759431	1545	313270	1890
1441763924	1553	82746	1898
1441763994	1553	110517	1898
1432850502	1577	460553	1922
1432850524	1577	460553	1922
1432336299	1580	29100	1925
1432336419	1580	29100	1925
1439668890	1581	506	1926
1439668924	1581	148209	1926
1439668993	1581	462574	1926
1439669173	1581	137189	1926
1439669250	1581	209626	1926
1439669258	1581	98467	1926
1441728352	1584	136595	1930
1441728355	1584	141846	1930
1437922139	1585	200630	1931
1437922175	1585	340010	1931
1437922601	1585	316900	1931
1437676667	1589	348134	1938
1437677144	1589	348134	1938
1436847801	1592	230223	1941
1436847842	1592	261288	1941
1441385759	1598	449571	1949
1441386622	1598	399221	1949
1434561754	1603	325600	1954
1434561817	1603	325600	1954
1435340499	1608	211187	1959
1435340530	1608	211187	1959
1436307975	1613	121576	1966
1436307986	1613	387318	1966
1437709852	1617	228068	1971
1437710050	1617	228068	1971
1438452233	1619	69533	1973
1438452287	1619	69533	1973
1441243609	1626	85774	1980
1441243761	1626	85774	1980
1439300442	1634	432478	1988
1439300475	1634	438322	1988
1439300517	1634	21838	1988
1439300535	1634	438322	1988
1439300574	1634	869	1988
1439300632	1634	438322	1988
1439300649	1634	432478	1988
1431049444	1636	213834	1990
1431049616	1636	158024	1990
1440445273	1641	348478	1995
1440445362	1641	348478	1995
1437354347	1645	90014	2000
1437354475	1645	6432	2000
1431569673	1647	120183	2002
1431569717	1647	448220	2002
1435591233	1653	340921	2010
1435591339	1653	462862	2010
1433196193	1654	123555	2011
1433196400	1654	123555	2011
1433197277	1654	123555	2011
1435457625	1678	339517	2039
1435457630	1678	459475	2039
1435457655	1678	200944	2039
1435457660	1678	193675	2039
1435457679	1678	381150	2039
1430972508	1687	70843	2048
1430972749	1687	70843	2048
1430972792	1687	70843	2048
1430973102	1687	180212	2048
1441687692	1690	129972	2051
1441687717	1690	65284	2051
1441689862	1694	211776	2056
1441689970	1694	105714	2056
1441690247	1694	455183	2056
1435108618	1695	299770	2059
1435108837	1695	299770	2059
1435252391	1695	299770	2060
1435253784	1695	299770	2060
1431550119	1699	264179	2072
1431550143	1699	146700	2072
1431550163	1699	264179	2072
1431550304	1699	445676	2072
1431550335	1699	304877	2072
1430847780	1722	381314	2097
1430848159	1722	381314	2097
1430929871	1722	381314	2099
1430930149	1722	381314	2099
1430934069	1722	381314	2100
1430934101	1722	381314	2100
1430935599	1722	381314	2100
1430935736	1722	381314	2100
1431447498	1722	381314	2102
1431448912	1722	381314	2102
1431449388	1722	381314	2102
1431453149	1722	381314	2103
1431454560	1722	381314	2103
1431456428	1722	381314	2104
1431456794	1722	381314	2104
